,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
28,202,0.014387391085228227,255,0.01396338306642839,2,0.012527129222584114,2,0.011441861072938915
29,2,0.014282927417653302,2,0.013834963212591325,28,0.012491582578656967,273,0.011320311658330282
30,175,0.014014004826253364,202,0.013514021331924525,263,0.012240379905913965,202,0.011213077712461267
31,255,0.013605492742337234,245,0.013448730131100005,329,0.012021348600628035,158,0.01099847045985868
32,257,0.013603767544700487,28,0.013084647717359026,330,0.011924156547365353,330,0.010939707642054115
33,245,0.013530190639254775,257,0.012797886819050076,273,0.01189946344207993,28,0.010857421226484728
34,28,0.013287464537923632,330,0.012763022354358045,255,0.011780073975630134,326,0.010587889184839877
35,74,0.013034986277592276,175,0.012382340975882422,257,0.011620427846815926,172,0.010545298959992889
36,200,0.012797250002667617,78,0.012191925340191328,172,0.011396501429831677,178,0.010542946510664281
37,330,0.012753448862400443,74,0.012075470300244555,78,0.011352044349120204,298,0.010473923129361355
38,178,0.012566888405917093,273,0.012014083026273175,298,0.011347618825946891,324,0.009805834831400264
39,273,0.012496166628791949,298,0.012012201298332815,245,0.011229982957116278,186,0.009628060724234012
40,298,0.012426123568213134,172,0.011767962993778702,178,0.011159955890297783,416,0.009550153986186888
41,186,0.012417251063407148,178,0.0117324618948834,158,0.011127531442056804,74,0.009491437638507988
42,180,0.012411654631652674,428,0.011647192004371273,326,0.011068482436427725,245,0.009408315440530007
43,428,0.012390254555187942,200,0.011616428177085778,175,0.010960420512143507,180,0.009399215483445392
44,172,0.012317030255408165,405,0.011421453211608304,74,0.010861529614467564,257,0.00938821198059964
45,259,0.011988066937355185,75,0.011405987067904452,270,0.010574093104942468,270,0.009325363464100867
46,405,0.011966170129478083,329,0.011324892605595108,428,0.010535418299095578,428,0.009208812878344757
47,270,0.011930358057147466,158,0.011209439281832538,405,0.010512626914402419,263,0.009183246270279768
48,73,0.011924977674689998,180,0.011139195529576651,75,0.010460373316868925,175,0.009122053778222856
49,78,0.01178788688161136,186,0.01112755841652961,186,0.010442197072310514,454,0.009025513816448604
50,75,0.0117401879842882,270,0.011100183676409756,200,0.010345107212867449,78,0.009015237632224062
51,159,0.011451063488179768,259,0.011087282708771367,259,0.010195834786538968,159,0.008986947291532066
52,177,0.011380572952086925,159,0.011012133194390593,180,0.010192605980552643,288,0.00892301546240828
53,11,0.011266440620918004,326,0.010767604674136046,159,0.010181752369905069,200,0.008874281228439921
54,250,0.011232911069442235,11,0.010690517280037264,324,0.010006039139075353,259,0.008830638592418266
55,158,0.011142878356724988,73,0.01042869694181969,454,0.009821978364674964,405,0.008725431966479109
56,267,0.010855414653587631,391,0.010422649042078635,391,0.009753059239635532,11,0.008590758900610925
57,264,0.010831678908913709,177,0.010410244277733741,416,0.009695787594381687,75,0.008499573608958515
58,391,0.010819147513582227,454,0.010327530180761784,157,0.009645927437880111,385,0.008497561703788207
59,326,0.010642551508016455,157,0.010301185255606542,11,0.009640453282565702,157,0.008428723963920847
60,329,0.010614852781241753,250,0.010262510477035462,264,0.009520583864561977,255,0.008421512091014645
61,203,0.010521002684393942,264,0.010100480716718513,385,0.009332044171032308,391,0.008406608578261213
62,454,0.01046972444315562,324,0.00995434780398924,458,0.009300905285717982,458,0.008308768613268179
63,324,0.010386797314695152,385,0.009886238581051757,177,0.009274748840531652,14,0.008266487907322973
64,199,0.01034346640062377,267,0.009698107365593909,288,0.009246785400923494,441,0.008254726027574471
65,385,0.010320849189494772,203,0.009695832341295904,250,0.009218727274361335,457,0.008242824896592461
